Date,THREATS_GPR_AI,ACTS_GPR_AI,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
2023-01-19,94.35,120.03,107.32,134.38,87.44,108.62,0.0,87.44,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,115.92,88.57,93.67,127.95,0.0,99.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,146.2,115.31,127.65,138.32,0.0,135.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,103.96,82.44,86.33,24.95,0.0,91.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,112.01,134.97,112.15,45.79,119.18,111.69,119.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,77.04,86.43,85.86,43.98,76.32,86.49,0.0,76.32,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,134.6,120.63,133.03,101.29,175.76,130.23,0.0,175.76,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,93.41,207.96,161.15,83.15,115.42,164.14,0.0,115.42,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,118.64,240.09,181.64,172.31,0.0,193.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,212.38,283.06,221.88,173.65,0.0,236.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,104.69,113.04,99.6,41.27,143.21,96.75,0.0,143.21,71.61,0.0,0.0,0.0,0.0,0.0
2023-01-30,130.08,176.34,138.55,134.61,0.0,147.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,186.37,156.17,164.28,171.42,178.46,163.35,89.23,0.0,0.0,0.0,89.23,0.0,0.0,0.0
2023-02-01,126.71,142.41,128.08,111.89,0.0,136.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,111.5,101.01,113.33,116.41,86.57,115.08,0.0,0.0,0.0,0.0,86.57,0.0,0.0,0.0
2023-02-03,223.3,200.88,223.08,169.45,240.55,221.93,80.18,160.37,80.18,0.0,0.0,0.0,0.0,0.0
2023-02-04,147.54,199.05,182.53,192.85,334.62,172.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,85.85,171.62,130.32,92.12,159.84,128.39,0.0,91.34,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,147.33,225.94,175.56,67.76,274.33,169.11,156.76,117.57,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,124.24,220.48,175.23,154.28,178.46,175.02,0.0,178.46,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,136.14,120.52,138.78,153.34,0.0,147.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,101.87,146.57,127.81,167.14,316.37,115.49,79.09,237.27,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,122.94,221.71,183.26,165.48,86.14,189.61,0.0,86.14,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,92.0,200.31,157.69,148.1,110.13,160.8,0.0,110.13,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,79.21,110.24,94.46,64.28,66.92,96.26,66.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,97.07,172.25,139.18,107.14,0.0,148.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,175.1,186.78,170.38,63.37,0.0,181.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,133.72,134.42,138.68,101.29,75.33,142.82,0.0,0.0,0.0,75.33,0.0,75.33,0.0,0.0
2023-02-16,69.46,134.22,112.66,107.34,79.82,114.81,0.0,79.82,0.0,0.0,0.0,0.0,79.82,0.0
2023-02-17,121.75,150.03,141.3,117.58,349.75,127.67,0.0,349.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,117.35,115.7,120.13,83.57,326.25,106.65,108.75,217.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,114.41,134.91,104.15,123.8,0.0,110.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,153.5,245.4,197.47,160.27,0.0,210.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,232.71,264.0,230.42,158.34,91.58,239.5,0.0,91.58,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,191.71,164.35,171.44,138.0,79.82,177.43,0.0,79.82,0.0,0.0,0.0,0.0,79.82,0.0
2023-02-23,257.81,238.85,233.64,102.85,89.23,243.08,0.0,89.23,0.0,0.0,0.0,0.0,89.23,0.0
2023-02-24,169.96,313.8,225.19,136.44,207.14,226.37,118.37,118.37,0.0,0.0,88.78,0.0,0.0,0.0
2023-02-25,133.67,292.39,220.93,92.21,440.0,206.6,120.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,83.04,120.39,90.42,80.87,233.87,81.04,70.16,163.71,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,142.28,176.34,160.05,157.04,389.26,145.07,116.78,272.49,0.0,0.0,0.0,0.0,116.78,0.0
2023-02-28,114.34,118.82,119.86,102.33,177.55,116.08,0.0,177.55,0.0,0.0,0.0,0.0,88.78,0.0
2023-03-01,187.05,149.28,177.97,114.7,255.88,172.88,170.59,85.29,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-02,129.58,118.83,146.98,149.67,0.0,156.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-03,163.7,206.58,184.7,162.62,0.0,196.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-04,186.06,187.34,146.56,196.63,227.45,141.27,113.73,227.45,0.0,0.0,0.0,0.0,113.73,0.0
2023-03-05,52.18,107.35,75.99,62.6,0.0,80.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-06,78.66,135.71,108.63,217.06,0.0,115.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-07,123.89,166.25,151.68,151.94,0.0,161.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-08,156.93,190.0,179.59,167.14,0.0,191.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-09,145.48,134.65,132.6,131.09,0.0,141.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-10,149.14,120.03,135.94,83.99,87.44,139.11,87.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-11,141.45,128.72,149.2,100.08,416.77,131.7,416.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-12,53.51,52.75,62.89,94.49,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-13,112.86,126.1,132.65,186.86,144.1,131.9,0.0,144.1,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-14,83.45,114.12,104.41,74.28,0.0,111.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-15,96.8,100.89,97.52,45.79,79.45,98.7,0.0,79.45,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-16,149.39,125.85,124.5,164.89,156.06,122.44,0.0,156.06,78.03,0.0,0.0,0.0,0.0,0.0
2023-03-17,155.56,159.89,149.77,91.33,0.0,159.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-18,115.56,113.93,124.11,87.97,0.0,132.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-19,33.78,54.72,52.47,26.64,0.0,55.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-20,152.48,167.03,174.24,116.88,121.68,177.67,0.0,121.68,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-21,160.43,122.66,128.91,144.55,94.05,131.19,0.0,94.05,0.0,0.0,0.0,0.0,94.05,0.0
2023-03-22,175.85,112.36,151.18,125.8,374.2,136.6,0.0,374.2,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-23,151.42,90.87,121.87,72.67,126.09,121.59,0.0,126.09,0.0,0.0,0.0,0.0,126.09,0.0
2023-03-24,171.72,129.28,168.8,137.84,89.69,173.97,89.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-25,269.2,170.02,207.63,301.77,241.67,205.41,241.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-26,116.29,57.33,95.39,40.11,92.8,95.56,0.0,92.8,0.0,0.0,0.0,0.0,92.8,0.0
2023-03-27,103.19,106.16,116.01,74.28,128.89,115.17,0.0,128.89,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-28,189.08,72.67,122.41,35.37,276.19,112.36,92.06,184.13,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-29,107.26,93.3,105.67,52.23,0.0,112.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-30,176.94,90.58,139.98,187.79,0.0,149.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-03-31,89.73,167.45,141.25,141.49,0.0,150.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-01,152.37,108.91,132.08,126.14,218.87,126.4,218.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,51.65,34.72,51.05,51.83,0.0,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,124.35,142.36,141.43,44.27,115.23,143.15,115.23,115.23,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,137.34,204.83,144.86,97.17,303.49,134.49,0.0,303.49,0.0,0.0,0.0,0.0,101.16,0.0
2023-04-05,106.89,134.12,118.01,89.38,93.05,119.64,0.0,93.05,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,153.78,114.48,143.85,103.92,0.0,153.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,191.8,155.92,179.95,185.71,193.33,179.07,96.67,96.67,0.0,0.0,0.0,0.0,96.67,0.0
2023-04-08,108.71,195.22,132.34,107.14,334.62,119.11,223.08,111.54,0.0,0.0,0.0,0.0,223.08,0.0
2023-04-09,125.66,96.63,103.38,55.48,72.2,105.42,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,120.21,132.19,124.99,127.59,0.0,133.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,132.28,161.3,155.47,76.84,100.0,159.09,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,171.55,155.32,166.65,96.61,201.16,164.4,100.58,100.58,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,182.4,91.61,137.52,94.96,98.86,140.05,0.0,98.86,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,138.08,167.07,154.92,155.88,0.0,165.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,186.37,108.57,139.39,210.38,121.68,140.55,0.0,121.68,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,70.43,113.41,95.19,51.83,0.0,101.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,62.99,176.75,142.38,133.71,278.4,133.48,0.0,139.2,0.0,0.0,278.4,0.0,0.0,0.0
2023-04-18,128.06,197.91,178.99,95.51,530.29,156.02,0.0,198.86,0.0,0.0,331.43,0.0,99.43,0.0
2023-04-19,141.96,192.83,159.43,139.28,0.0,169.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,111.32,61.33,96.2,90.34,0.0,102.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,102.08,144.25,127.98,206.57,97.75,129.95,0.0,97.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,103.1,173.64,148.94,142.24,0.0,158.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,47.22,78.94,71.19,67.99,58.98,71.99,0.0,58.98,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,108.83,181.94,155.72,156.69,0.0,165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,189.28,145.55,169.07,125.35,253.75,163.53,0.0,145.0,0.0,0.0,108.75,0.0,0.0,0.0
2023-04-26,123.03,130.62,140.89,156.69,90.63,144.18,0.0,90.63,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,140.5,84.65,127.51,86.15,179.38,124.12,89.69,89.69,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,179.34,170.13,180.95,168.07,291.62,173.72,0.0,194.41,97.21,0.0,97.21,0.0,97.21,0.0
2023-04-29,109.76,160.31,129.0,44.87,0.0,137.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,77.09,95.54,78.95,85.09,63.27,79.98,0.0,63.27,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,148.15,141.77,128.04,120.24,584.18,98.21,0.0,292.09,0.0,125.18,166.91,125.18,0.0,0.0
2023-05-02,111.1,45.93,84.25,59.34,0.0,89.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-03,122.43,142.93,119.28,124.46,92.55,121.02,0.0,92.55,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-04,113.15,98.43,101.7,110.2,191.21,95.84,0.0,95.61,0.0,0.0,95.61,0.0,0.0,0.0
2023-05-05,84.51,72.91,74.5,58.3,101.16,72.76,0.0,101.16,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-06,121.14,95.54,113.9,111.42,232.0,106.18,116.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-07,32.61,64.31,56.13,38.57,66.92,55.42,0.0,66.92,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-08,102.5,101.05,104.04,102.85,0.0,110.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-09,100.95,170.61,146.19,59.69,0.0,155.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-10,148.2,168.34,138.21,88.9,0.0,147.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-11,95.95,138.94,123.35,115.84,0.0,131.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-12,125.09,64.91,108.33,127.17,0.0,115.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-13,164.46,174.0,157.93,132.82,115.23,160.73,115.23,115.23,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-14,67.3,79.62,71.19,86.66,214.82,61.8,0.0,150.37,0.0,0.0,64.44,0.0,0.0,0.0
2023-05-15,144.43,137.8,142.38,102.85,0.0,151.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-16,85.07,107.35,99.98,131.46,0.0,106.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-17,99.94,155.26,135.26,167.14,0.0,144.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-18,120.5,146.94,154.68,87.51,121.47,156.85,0.0,121.47,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-19,143.05,195.04,157.4,151.18,378.9,142.92,0.0,204.02,0.0,0.0,87.44,0.0,87.44,0.0
2023-05-20,245.66,187.91,233.97,187.01,243.36,233.36,243.36,121.68,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-21,89.64,95.54,76.88,13.37,0.0,81.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-22,153.56,151.39,147.89,117.7,0.0,157.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-23,140.04,179.49,168.71,231.87,0.0,179.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-24,93.93,108.57,102.78,89.38,93.05,103.42,93.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-25,166.97,106.52,132.76,108.41,188.11,129.14,0.0,188.11,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-26,88.88,136.3,110.26,72.67,94.57,111.29,0.0,94.57,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-27,125.46,136.49,124.58,167.14,0.0,132.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-28,49.91,64.86,54.66,37.56,0.0,58.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-29,103.71,163.6,129.21,91.58,0.0,137.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-30,67.3,82.94,88.98,116.07,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-31,137.66,127.96,124.81,173.65,376.63,108.35,112.99,376.63,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-01,151.42,102.84,122.6,167.14,290.0,111.66,96.67,193.33,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,148.06,172.51,160.17,148.57,96.67,164.32,0.0,96.67,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03,136.49,189.23,160.42,94.16,245.07,154.89,0.0,245.07,0.0,0.0,0.0,0.0,245.07,0.0
2023-06-04,57.68,65.62,69.1,36.73,0.0,73.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,137.88,150.5,150.48,81.53,0.0,160.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,107.08,148.46,117.99,203.15,0.0,125.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,129.56,169.24,133.24,125.13,0.0,141.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,116.48,121.4,121.25,91.83,0.0,129.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,71.26,134.12,114.21,143.0,93.05,115.59,93.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,72.68,143.31,102.04,200.56,0.0,108.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,70.26,74.04,72.61,80.23,92.8,71.29,92.8,0.0,0.0,0.0,92.8,0.0,0.0,0.0
2023-06-12,103.19,115.0,113.37,24.76,171.85,109.55,0.0,171.85,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,89.99,85.31,91.53,76.41,99.43,91.01,0.0,99.43,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,120.5,115.68,111.81,87.51,91.1,113.17,0.0,91.1,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,133.04,131.16,133.73,193.22,301.74,122.75,100.58,301.74,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,87.83,155.26,126.36,167.14,87.0,128.93,0.0,87.0,0.0,0.0,0.0,0.0,87.0,0.0
2023-06-17,113.0,129.23,111.56,124.73,0.0,118.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,55.06,56.65,53.46,105.7,68.78,52.46,0.0,68.78,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,113.0,129.23,135.47,49.89,0.0,144.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,93.78,84.75,105.63,86.26,0.0,112.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,110.45,101.86,115.16,157.31,102.35,115.99,0.0,102.35,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-22,123.97,157.14,143.62,234.58,101.76,146.36,0.0,101.76,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-23,148.64,150.2,155.04,61.52,213.5,151.22,0.0,213.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-24,178.14,230.27,197.74,174.78,113.73,203.24,0.0,113.73,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-25,87.17,121.19,109.01,148.02,64.21,111.94,0.0,64.21,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-26,172.42,209.22,176.67,219.6,127.01,179.92,0.0,127.01,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27,176.66,216.82,175.85,119.38,310.72,167.03,0.0,310.72,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28,149.83,185.43,148.0,52.78,0.0,157.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-29,82.02,96.41,77.86,87.05,0.0,82.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-30,92.94,104.26,101.7,141.49,92.06,102.33,0.0,92.06,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-01,65.93,162.49,125.91,204.66,0.0,134.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-02,74.51,101.89,74.86,92.85,69.05,75.24,0.0,69.05,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-03,100.95,203.78,163.85,79.59,0.0,174.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,105.18,121.57,127.88,80.07,0.0,136.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,137.66,190.0,166.41,86.82,225.98,162.52,0.0,225.98,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-06,177.28,109.23,158.44,264.97,0.0,168.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-07,175.85,173.36,167.64,150.96,112.26,171.26,0.0,0.0,0.0,112.26,0.0,0.0,0.0,0.0
2023-07-08,193.82,191.08,194.58,155.99,0.0,207.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,58.05,89.57,77.12,69.64,72.5,77.42,0.0,72.5,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,206.59,134.24,165.55,103.65,0.0,176.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-11,174.58,105.38,138.19,176.97,0.0,147.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-12,166.73,117.41,135.98,187.79,130.34,136.35,0.0,130.34,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-13,183.54,101.33,146.69,121.55,210.91,142.49,0.0,210.91,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-14,199.64,156.79,176.98,205.42,194.41,175.84,0.0,97.21,0.0,0.0,0.0,97.21,0.0,0.0
2023-07-15,146.05,105.88,111.07,47.41,123.41,110.27,0.0,123.41,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-16,65.48,41.5,59.09,38.72,67.18,58.57,67.18,67.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-17,89.21,64.81,91.05,129.56,134.88,88.19,0.0,134.88,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-18,127.51,136.19,133.22,195.48,0.0,141.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-19,149.92,85.73,112.77,132.39,86.14,114.51,0.0,86.14,0.0,0.0,86.14,0.0,0.0,0.0
2023-07-20,170.46,118.0,140.67,180.15,243.12,133.97,0.0,243.12,104.19,0.0,0.0,0.0,0.0,138.92
2023-07-21,107.29,133.08,111.87,57.3,99.43,112.68,99.43,99.43,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-22,72.68,123.41,104.41,66.85,0.0,111.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-23,66.75,63.37,61.02,54.58,0.0,65.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-24,43.89,112.5,85.12,145.34,0.0,90.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-25,90.67,96.54,91.65,40.03,0.0,97.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-26,90.69,111.76,104.69,35.75,93.05,105.45,0.0,93.05,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,119.04,158.78,141.96,193.22,100.58,144.67,0.0,100.58,0.0,0.0,100.58,0.0,0.0,0.0
2023-07-28,73.52,148.42,113.16,135.26,0.0,120.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-29,143.01,124.4,126.06,92.85,0.0,134.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-30,76.02,89.45,95.11,13.53,0.0,101.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-31,104.26,185.99,154.63,164.4,285.25,146.09,0.0,142.62,0.0,0.0,142.62,0.0,0.0,0.0
2023-08-01,94.13,129.11,117.84,90.34,0.0,125.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-02,97.04,118.77,108.16,110.81,128.18,106.85,0.0,128.18,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-03,42.33,77.05,59.32,35.94,0.0,63.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-04,80.5,147.39,112.64,126.94,256.96,103.2,110.13,0.0,0.0,0.0,146.84,0.0,0.0,0.0
2023-08-05,38.94,162.08,104.24,0.0,372.86,86.68,0.0,248.57,0.0,0.0,124.29,0.0,0.0,0.0
2023-08-06,44.15,71.38,51.89,38.98,219.83,40.91,50.73,118.37,0.0,0.0,101.46,0.0,0.0,0.0
2023-08-07,54.61,151.73,113.78,82.2,190.17,108.79,0.0,190.17,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-08,122.62,142.87,124.47,102.54,106.75,125.63,106.75,106.75,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,130.77,101.78,113.25,94.96,98.86,114.19,98.86,98.86,0.0,0.0,0.0,0.0,98.86,0.0
2023-08-10,87.57,129.5,120.08,40.27,419.28,100.51,0.0,104.82,0.0,0.0,104.82,209.64,0.0,0.0
2023-08-11,137.49,194.16,155.04,164.06,0.0,165.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-12,136.62,184.08,149.87,201.07,130.83,151.11,130.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-13,34.67,48.25,40.75,67.53,58.59,39.58,58.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-14,141.96,135.29,122.35,104.46,135.94,121.47,0.0,0.0,0.0,0.0,0.0,135.94,0.0,0.0
2023-08-15,68.91,96.54,66.07,120.1,104.19,63.58,0.0,104.19,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-16,73.86,120.16,97.67,122.3,106.1,97.12,0.0,106.1,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-17,90.85,108.23,95.66,62.68,0.0,101.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-18,174.05,175.02,184.11,134.48,100.0,189.61,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2023-08-19,171.07,150.42,168.46,229.65,132.83,170.79,0.0,132.83,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-20,34.21,65.47,53.21,44.42,0.0,56.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-21,122.08,115.72,107.61,103.65,404.65,88.19,134.88,269.77,0.0,0.0,0.0,134.88,0.0,0.0
2023-08-22,158.63,85.31,137.71,59.69,103.57,139.95,103.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-23,127.0,96.31,109.08,125.8,0.0,116.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-24,118.09,184.02,145.51,63.07,218.87,140.71,109.43,109.43,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-25,119.64,140.07,147.21,41.27,0.0,156.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
