symbol,period_q,assets,cfo,current_liab,liabilities,year,q,pidx,avg_assets,cfo_assets,leverage,log_assets,liab_ratio,HL67,Threat,Acts,Threat_z,Acts_z
GEG,2022Q2,12672652154148.0,300964488387.0,1734700914601.0,8734059742526.0,2022,2,8090,12636071647110.0,0.023817883974710897,0.6892053562495343,30.17046741386104,0.13688538859114818,0,121.56472527472526,226.53725274725275,-0.10478469345312412,1.4079697024468536
GEG,2022Q3,16156993776067.0,-27265575438.0,3587367732759.0,11262659512795.0,2022,3,8091,14414822965107.5,-0.0018914956849625565,0.697076428257225,30.413374123007287,0.22203188182648737,0,127.40097826086956,178.60108695652173,0.04052733563799561,0.5832042286136634
GEG,2022Q4,17118154447225.0,-578036507890.0,2070603380359.0,11488419175269.0,2022,4,8092,16637574111646.0,-0.03474283594537889,0.6711248698384873,30.47116067985135,0.12095949868559941,0,122.10489130434782,169.29152173913045,-0.09133554688650089,0.4230285482886556
GEG,2023Q1,16498013447921.0,473892122345.0,1527927465963.0,10764968249180.0,2023,1,8093,16808083947573.0,0.028194297685753024,0.652500877342693,30.434261092491074,0.0926128149177586,0,121.84666666666668,146.85122222222222,-0.09776486825962302,0.03693208106556696
GEG,2023Q2,16329496192263.0,480638374514.0,1004523139996.0,10617867122667.0,2023,2,8094,16413754820092.0,0.029282658342480714,0.6502262530118841,30.423994170767088,0.06151586847314666,0,118.70505494505494,131.87516483516484,-0.17598525640380488,-0.2207384034890774
GEG,2023Q3,16335606725574.0,-401850169602.0,1507856583268.0,10662315160975.0,2023,3,8095,16332551458918.5,-0.02460424941031286,0.6527039576854374,30.424368302965455,0.09230490232771058,0,114.28793478260869,123.60293478260868,-0.28596347274709677,-0.3630662185408366
GEG,2023Q4,16132370906968.0,148512759825.0,1679163688421.0,10365048514986.0,2023,4,8096,16233988816271.0,0.009148260572666446,0.6425000128474023,30.411848984676844,0.10408660314744714,0,178.45260869565217,264.0373913043478,1.3116195971455236,2.053178159061321
GEG,2024Q1,16152857699551.0,134488003107.0,1692725940150.0,10259620128232.0,2024,1,8097,16142614303259.5,0.008331240564909262,0.6351582066198223,30.4131180972845,0.10479420865554041,0,152.9297802197802,187.75604395604395,0.6761478307950123,0.7407197979772323
GEG,2024Q2,16063704744842.0,412347585746.0,1563146348902.0,10193402305877.0,2024,2,8098,16108281222196.5,0.025598484410478458,0.6345611095192761,30.40758347934129,0.09730920567398507,0,156.58549450549452,180.94131868131868,0.7671684328655007,0.6234690744882334
GEG,2024Q3,16025449228114.0,212681738336.0,1278205547821.0,10203205241355.0,2024,3,8099,16044576986478.0,0.013255677511176721,0.636687627043563,30.405199151298,0.07976098077666365,0,131.34565217391304,182.04402173913041,0.13874250413188957,0.6424416267349812
GEG,2024Q4,15173556340436.0,153147321842.0,785159808730.0,9409067317958.0,2024,4,8100,15599502784275.0,0.009817448925127242,0.6200963773327011,30.35057531427517,0.05174527257249694,0,148.305,181.28608695652173,0.5609992586833852,0.6294009834169088
GEG,2025Q1,15707017796798.0,62310535515.0,829890405609.0,9329804140173.0,2025,1,8101,15440287068617.0,0.004035581413615596,0.5939895313593491,30.385128721837635,0.05283564431805634,0,204.67611111111108,158.13688888888888,1.9645368635684903,0.23110756553154763
GEG,2025Q2,15185463396529.0,487024195730.0,708069127083.0,8688615254343.0,2025,2,8102,15446240596663.5,0.03153027383473495,0.5721666193162726,30.351359730689577,0.04662808823106749,0,208.58879120879124,175.05054945054945,2.061955444553267,0.5221154723443423
GEG,2025Q3,15247952050819.0,306874283770.0,950488102304.0,8674761966494.0,2025,3,8103,15216707723674.0,0.02016693028102052,0.5689132506176828,30.35546631821445,0.06233545981363099,0,154.99913043478261,157.58869565217393,0.7276708678114048,0.22167562938952975
GEG,2025Q4,15110888031702.0,76461181325.0,884097465558.0,8613176045875.0,2025,4,8104,15179420041260.5,0.005037160913734795,0.5699980059282369,30.346436661611456,0.05850731364716628,0,154.22652173913045,160.03815217391303,0.7084343238292993,0.26381974199138886
GEX,2020Q1,22505714189365.0,-1026751461003.0,8987949298551.0,13871205453500.0,2020,1,8081,21882099304392.5,-0.04692198160333251,0.6163414916223717,30.74479035686731,0.39936298945794957,0,111.37593406593406,96.85527472527473,-0.35846696665995,-0.8232729571736912
GEX,2020Q2,21278691131069.0,317677395843.0,7208426575164.0,13641918212870.0,2020,2,8082,21892202660217.0,0.014510983694678218,0.641107017759727,30.68872727151172,0.338762686612758,0,62.00758241758241,46.14659340659341,-1.5876486638785376,-1.6957409338124345
GEX,2020Q3,23566248955305.0,339221658622.0,8955161951211.0,15823536428314.0,2020,3,8083,22422470043187.0,0.015128648091340475,0.6714490905330084,30.79083667533707,0.37999946313879124,0,79.62728260869565,67.83565217391305,-1.1489503427423007,-1.3225699357539455
GEX,2020Q4,27131528364792.0,837350870596.0,10906300944309.0,18939292075307.0,2020,4,8084,25348888660048.5,0.03303304069167022,0.6980547435685235,30.93171757587412,0.4019788637658125,0,67.58434782608695,61.38478260869565,-1.4487974010565108,-1.4335603415535976
GEX,2021Q1,29947452283865.0,-2102344753938.0,13379497776077.0,21366720444765.0,2021,1,8085,28539490324328.5,-0.07366441131381576,0.7134737286576094,31.030465371224473,0.44676580996793397,0,79.96711111111111,70.47822222222223,-1.1404892343314383,-1.277103209283875
GEX,2021Q2,48203302648102.0,1095653497910.0,23152343734136.0,33712731765993.0,2021,2,8086,39075377465983.5,0.0280394859618133,0.6993863472821698,31.506448654307903,0.4803061712006495,0,77.50791208791209,80.25483516483517,-1.2017187939218685,-1.1088917415311286
GEX,2021Q3,54273622192660.0,-5332065306140.0,23216437885506.0,34657945975118.0,2021,3,8087,51238462420381.0,-0.10406372584707142,0.6385780895936805,31.625059445698827,0.42776650880408357,0,85.44021739130434,119.40065217391304,-1.0042188942871753,-0.43536857209311014
GEX,2021Q4,61181673734219.0,3827043149492.0,22735583853391.0,40679506379303.0,2021,4,8088,57727647963439.5,0.06629480473404652,0.664896919231402,31.744868811815817,0.37160774568144833,0,82.0075,66.69597826086957,-1.0896872813860612,-1.3421785898755563
GEX,2022Q1,61522585809273.0,623418781080.0,20750328015279.0,39787012617104.0,2022,1,8089,61352129771746.0,0.010161322571838377,0.6467057925758884,31.750425472252907,0.3372798419040346,0,157.0208888888889,240.22233333333332,0.7780089569922162,1.6434282917570273
GEX,2022Q2,55617452154751.0,4163533614658.0,18811457174840.0,34162422333777.0,2022,2,8090,58570018982012.0,0.07108643102773626,0.6142392542312594,31.649518155608032,0.33822939466012686,0,121.56472527472526,226.53725274725275,-0.10478469345312412,1.4079697024468536
GEX,2022Q3,53874017032029.0,1525015880692.0,18640153908443.0,32961180690803.0,2022,3,8091,54745734593390.0,0.027856341540006123,0.6118196211581369,31.617669418840844,0.3459952484582896,0,127.40097826086956,178.60108695652173,0.04052733563799561,0.5832042286136634
GEX,2022Q4,52400888928812.0,1473334115885.0,17268714335593.0,31338852545622.0,2022,4,8092,53137452980420.5,0.027726848639656812,0.5980595594131364,31.58994467140196,0.3295500265091496,0,122.10489130434782,169.29152173913045,-0.09133554688650089,0.4230285482886556
GEX,2023Q1,52618579625117.0,299734809839.0,17234477111870.0,31588295012025.0,2023,1,8093,52509734276964.5,0.005708176092799058,0.6003258779898083,31.594090398115124,0.3275359622904621,0,121.84666666666668,146.85122222222222,-0.09776486825962302,0.03693208106556696
GEX,2023Q2,52437562044600.0,2706601463896.0,16274990617286.0,31034808852484.0,2023,2,8094,52528070834858.5,0.05152676313594701,0.5918430919059089,31.590644283365762,0.31036894132193915,0,118.70505494505494,131.87516483516484,-0.17598525640380488,-0.2207384034890774
GEX,2023Q3,54283744195238.0,1286458257863.0,17471756010032.0,32666341897919.0,2023,3,8095,53360653119919.0,0.02410874272794045,0.6017702423110421,31.625245927794776,0.3218598176867228,0,114.28793478260869,123.60293478260868,-0.28596347274709677,-0.3630662185408366
GEX,2023Q4,55076155990649.0,196931676891.0,18716915219174.0,33851525668747.0,2023,4,8096,54679950092943.5,0.0036015335887516512,0.6146312330601724,31.639737997786586,0.3398369926607045,0,178.45260869565217,264.0373913043478,1.3116195971455236,2.053178159061321
GEX,2024Q1,53893336448374.0,618863383353.0,16756097777093.0,32459084635179.0,2024,1,8097,54484746219511.5,0.011358470513190702,0.6022838216051535,31.618027958155913,0.3109122366759415,0,152.9297802197802,187.75604395604395,0.6761478307950123,0.7407197979772323
GEX,2024Q2,52441004778759.0,-1031853158907.0,16791078183127.0,30163010884394.0,2024,2,8098,53167170613566.5,-0.01940771244734444,0.5751798809280518,31.590709935181277,0.3201898639045176,0,156.58549450549452,180.94131868131868,0.7671684328655007,0.6234690744882334
GEX,2024Q3,53616967576037.0,-1350174665190.0,17467811187276.0,30993898325660.0,2024,3,8099,53028986177398.0,-0.025461068794965406,0.5780613810675873,31.612886693165418,0.32578886828136994,0,131.34565217391304,182.04402173913041,0.13874250413188957,0.6424416267349812
GEX,2024Q4,53782318218822.0,4272395089628.0,16997351937504.0,30524357681876.0,2024,4,8100,53699642897429.5,0.07956095905122884,0.5675537740430368,31.615965871433815,0.31603977850764153,0,148.305,181.28608695652173,0.5609992586833852,0.6294009834169088
GEX,2025Q1,56517726006281.0,-1195383347320.0,16737645326217.0,31813782647241.0,2025,1,8101,55150022112551.5,-0.021675120000503947,0.5628991980976983,31.66557543950097,0.2961485981293177,0,204.67611111111108,158.13688888888888,1.9645368635684903,0.23110756553154763
GEX,2025Q2,59181325516877.0,2066907224602.0,17816962546776.0,33917830110732.0,2025,2,8102,57849525761579.0,0.03572902625201372,0.5731171077109367,31.711627160704477,0.3010571728694224,0,208.58879120879124,175.05054945054945,2.061955444553267,0.5221154723443423
GEX,2025Q3,65251034074561.0,-2825899056038.0,19952386099219.0,37625052562180.0,2025,3,8103,62216179795719.0,-0.04542064564742764,0.5766200198327376,31.809263009891765,0.305778849058849,0,154.99913043478261,157.58869565217393,0.7276708678114048,0.22167562938952975
GEX,2025Q4,73592590903667.0,2500594817802.0,21795269254235.0,43418985730105.0,2025,4,8104,69421812489114.0,0.03602030439919898,0.5899912640246711,31.929565469526366,0.29616118941599834,0,154.22652173913045,160.03815217391303,0.7084343238292993,0.26381974199138886
GIL,2020Q1,1869625130671.0,116865858714.0,989036045058.0,991636045058.0,2020,1,8081,1884894529079.0,0.06200127217256192,0.5303929802773384,28.256759061817455,0.5290023271686766,1,111.37593406593406,96.85527472527473,-0.35846696665995,-0.8232729571736912
GIL,2020Q2,2288511495379.0,288896031236.0,1356275494655.0,1358875494655.0,2020,2,8082,2079068313025.0,0.1389545641314991,0.5937813716028361,28.458922720133895,0.59264526195023,1,62.00758241758241,46.14659340659341,-1.5876486638785376,-1.6957409338124345
GIL,2020Q3,2996756879212.0,-48486926267.0,1825510738465.0,1828110738465.0,2020,3,8083,2642634187295.5,-0.018347952395417255,0.6100297128359987,28.728551779588507,0.6091621082538466,1,79.62728260869565,67.83565217391305,-1.1489503427423007,-1.3225699357539455
GIL,2020Q4,2708640622935.0,-106521010218.0,1417286669854.0,1419886669854.0,2020,4,8084,2852698751073.5,-0.03734043427400634,0.5242063704691301,28.627468009816052,0.5232464793791181,1,67.58434782608695,61.38478260869565,-1.4487974010565108,-1.4335603415535976
GIL,2021Q1,2760636377117.0,-95143752629.0,1398526542591.0,1401126542591.0,2021,1,8085,2734638500026.0,-0.03479207676923125,0.5075375207705662,28.646482340499304,0.5065957089399493,1,79.96711111111111,70.47822222222223,-1.1404892343314383,-1.277103209283875
GIL,2021Q2,3119257652145.0,189067708973.0,1677256696549.0,1679856696549.0,2021,2,8086,2939947014631.0,0.06430990355679263,0.5385437446611131,28.76861615743482,0.5377102130039215,1,77.50791208791209,80.25483516483517,-1.2017187939218685,-1.1088917415311286
GIL,2021Q3,3081762611769.0,71282706757.0,1605731459615.0,1625905002615.0,2021,3,8087,3100510131957.0,0.022990638225074054,0.5275893076273304,28.75652282577463,0.5210432021865806,1,85.44021739130434,119.40065217391304,-1.0042188942871753,-0.43536857209311014
GIL,2021Q4,3764406389797.0,-50777721776.0,2084232490837.0,2154838850837.0,2021,4,8088,3423084500783.0,-0.014833908354989498,0.5724246076824884,28.95661129935735,0.5536683011924742,1,82.0075,66.69597826086957,-1.0896872813860612,-1.3421785898755563
GIL,2022Q1,4030441720591.0,200708213866.0,2235821346720.0,2314394127720.0,2022,1,8089,3897424055194.0,0.051497658716023256,0.5742284067515635,29.02489709396771,0.554733575552645,1,157.0208888888889,240.22233333333332,0.7780089569922162,1.6434282917570273
GIL,2022Q2,5213756406068.0,260762173056.0,2686802551237.0,2769590273237.0,2022,2,8090,4622099063329.5,0.05641639642144788,0.5312082225425087,29.282321711144032,0.5153295133063717,1,121.56472527472526,226.53725274725275,-0.10478469345312412,1.4079697024468536
GIL,2022Q3,4267671951653.0,-418315668547.0,1622274418258.0,1764236429258.0,2022,3,8091,4740714178860.5,-0.08823895572787901,0.41339551147427284,29.08208958410214,0.38013100271909217,1,127.40097826086956,178.60108695652173,0.04052733563799561,0.5832042286136634
GIL,2022Q4,3989225417225.0,-143232131545.0,1330808703494.0,1477200558685.0,2022,4,8092,4128448684439.0,-0.034693935299443666,0.37029759018044556,29.014618196963152,0.3336007781730575,1,122.10489130434782,169.29152173913045,-0.09133554688650089,0.4230285482886556
GIL,2023Q1,3399051671072.0,-132996343408.0,771573956267.0,917934585267.0,2023,1,8093,3694138544148.5,-0.036001991213530864,0.2700560844894423,28.85451758837223,0.2269968305670562,1,121.84666666666668,146.85122222222222,-0.09776486825962302,0.03693208106556696
GIL,2023Q2,3523632892933.0,-83999395846.0,898366197795.0,1050063020116.0,2023,2,8094,3461342282002.5,-0.02426786749255078,0.2980057945939848,28.890513645174522,0.2549545384244663,1,118.70505494505494,131.87516483516484,-0.17598525640380488,-0.2207384034890774
GIL,2023Q3,3431570980090.0,-73731595142.0,803911823410.0,979280874962.0,2023,3,8095,3477601936511.5,-0.02120185015078599,0.2853739236762972,28.864039283939107,0.23426932681104437,1,114.28793478260869,123.60293478260868,-0.28596347274709677,-0.3630662185408366
GIL,2023Q4,3359236918365.0,-28580791750.0,644391437192.0,816478776468.0,2023,4,8096,3395403949227.5,-0.008417493817341679,0.24305483546108284,28.842734956481355,0.19182673114513063,1,178.45260869565217,264.0373913043478,1.3116195971455236,2.053178159061321
GIL,2024Q1,3365895750354.0,-65591246956.0,587083293391.0,817669127553.0,2024,1,8097,3362566334359.5,-0.01950630573017195,0.24292764488234778,28.844715239843207,0.17442111608158242,1,152.9297802197802,187.75604395604395,0.6761478307950123,0.7407197979772323
GIL,2024Q2,3368633741869.0,14908808425.0,563545672032.0,820037807219.0,2024,2,8098,3367264746111.5,0.004427572391572898,0.24343335312078868,28.84552836024576,0.16729205820972723,1,156.58549450549452,180.94131868131868,0.7671684328655007,0.6234690744882334
GIL,2024Q3,3317572688568.0,-37615725076.0,493389901427.0,760786417691.0,2024,3,8099,3343103215218.5,-0.011251739074272493,0.22932019554917019,28.830254513558707,0.1487201480549827,1,131.34565217391304,182.04402173913041,0.13874250413188957,0.6424416267349812
GIL,2024Q4,3262218779672.0,-70226124665.0,432012612113.0,701394169577.0,2024,4,8100,3289895734120.0,-0.021346003138237597,0.21500525162433212,28.81342868706043,0.13242907398026713,1,148.305,181.28608695652173,0.5609992586833852,0.6294009834169088
GIL,2025Q1,3468065195605.0,-85964681013.0,359629051223.0,920859330730.0,2025,1,8101,3365141987638.5,-0.025545632644560716,0.26552538051965807,28.8746179738642,0.1036973156325751,1,204.67611111111108,158.13688888888888,1.9645368635684903,0.23110756553154763
GIL,2025Q2,3475150051997.0,-210864403871.0,386431640146.0,1001100532501.0,2025,2,8102,3471607623801.0,-0.060739699505593436,0.28807404501158623,28.876658774443847,0.11119854808109264,1,208.58879120879124,175.05054945054945,2.061955444553267,0.5221154723443423
GIL,2025Q3,3630450282554.0,-184520550839.0,570078100219.0,1190880558609.0,2025,3,8103,3552800167275.5,-0.05193665338641926,0.3280255797281495,28.920377801293107,0.1570268302415516,1,154.99913043478261,157.58869565217393,0.7276708678114048,0.22167562938952975
GIL,2025Q4,3797912574384.0,-121519070596.0,475879628296.0,1147518071982.0,2025,4,8104,3714181428469.0,-0.03271759146297025,0.3021444147297469,28.965472709197464,0.12530031141466835,1,154.22652173913045,160.03815217391303,0.7084343238292993,0.26381974199138886
GKM,2020Q1,306259315610.0,-12397595765.0,100008005156.0,134635978737.0,2020,1,8081,305102241394.0,-0.04063423365346606,0.4396143133436946,26.44769801666109,0.3265468185247082,0,111.37593406593406,96.85527472527473,-0.35846696665995,-0.8232729571736912
GKM,2020Q2,296585364290.0,-4642006792.0,89499020192.0,123384932024.0,2020,2,8082,301422339950.0,-0.015400340906284574,0.41601827628741217,26.415600920490057,0.3017647900672813,0,62.00758241758241,46.14659340659341,-1.5876486638785376,-1.6957409338124345
GKM,2020Q3,323924879310.0,6563176484.0,118242887508.0,149107195801.0,2020,3,8083,310255121800.0,0.021154127757577603,0.4603141201090103,26.50377747187497,0.36503181774697874,0,79.62728260869565,67.83565217391305,-1.1489503427423007,-1.3225699357539455
GKM,2020Q4,337725778933.0,-8454040285.0,127306063292.0,155933707053.0,2020,4,8084,330825329121.5,-0.025554392426509583,0.46171692177497364,26.54550009821152,0.376950979857702,0,67.58434782608695,61.38478260869565,-1.4487974010565108,-1.4335603415535976
GKM,2021Q1,304689382415.0,-1045594898.0,92370925042.0,120495925042.0,2021,1,8085,321207580674.0,-0.0032551999420623737,0.3954713619717781,26.442558676302056,0.3031642399543376,0,79.96711111111111,70.47822222222223,-1.1404892343314383,-1.277103209283875
GKM,2021Q2,342493769031.0,12794951684.0,118606192892.0,145906192892.0,2021,2,8086,323591575723.0,0.03954043505431891,0.42601123315266404,26.559519301872985,0.3463017538320957,0,77.50791208791209,80.25483516483517,-1.2017187939218685,-1.1088917415311286
GKM,2021Q3,382120513746.0,-17556907759.0,122259839853.0,180060155853.0,2021,3,8087,362307141388.5,-0.048458630132751986,0.4712130057814381,26.669001876809787,0.31995099832370566,0,85.44021739130434,119.40065217391304,-1.0042188942871753,-0.43536857209311014
GKM,2021Q4,551436624328.0,12408182354.0,119524199728.0,252437747396.0,2021,4,8088,466778569037.0,0.02658258792728859,0.45778197576852914,27.035792753946968,0.21675056471567586,0,82.0075,66.69597826086957,-1.0896872813860612,-1.3421785898755563
GKM,2022Q1,563109516034.0,-39247592499.0,109531765881.0,252441512848.0,2022,1,8089,557273070181.0,-0.07042793667788853,0.44829914192527665,27.056739968431977,0.194512368841564,0,157.0208888888889,240.22233333333332,0.7780089569922162,1.6434282917570273
GKM,2022Q2,638107418938.0,-36871037148.0,167312643144.0,315881152078.0,2022,2,8090,600608467486.0,-0.06138947274974849,0.49502817660969983,27.18177247436024,0.2622013757847509,0,121.56472527472526,226.53725274725275,-0.10478469345312412,1.4079697024468536
GKM,2022Q3,604470863637.0,130592617877.0,172632954349.0,275381505593.0,2022,3,8091,621289141287.5,0.2101962020555717,0.45557449028407354,27.127619306727983,0.28559350786619625,0,127.40097826086956,178.60108695652173,0.04052733563799561,0.5832042286136634
GKM,2022Q4,633225949504.0,-20503076925.0,203762873092.0,302148569836.0,2022,4,8092,618848406570.5,-0.033131016751942244,0.477157592913983,27.174093145642292,0.3217854120659546,0,122.10489130434782,169.29152173913045,-0.09133554688650089,0.4230285482886556
GKM,2023Q1,665132421671.0,48745366904.0,249626627713.0,335392684084.0,2023,1,8093,649179185587.5,0.07508769225231086,0.5042494895097718,27.223251988110782,0.37530365319715975,0,121.84666666666668,146.85122222222222,-0.09776486825962302,0.03693208106556696
GKM,2023Q2,648411684646.0,-76556244403.0,234512469006.0,314948843525.0,2023,2,8094,656772053158.5,-0.11656440622713972,0.4857235780643684,27.19779164738276,0.36167218228652365,0,118.70505494505494,131.87516483516484,-0.17598525640380488,-0.2207384034890774
GKM,2023Q3,745789590216.0,113384827307.0,233758458378.0,315911984314.0,2023,3,8095,697100637431.0,0.16265202069654253,0.42359398476251686,27.337709346717613,0.31343754517986433,0,114.28793478260869,123.60293478260868,-0.28596347274709677,-0.3630662185408366
GKM,2023Q4,434534372534.0,61524681459.0,52855510464.0,96986126628.0,2023,4,8096,590161981375.0,0.1042504996944323,0.22319552320434985,26.797540886771525,0.12163712195141556,0,178.45260869565217,264.0373913043478,1.3116195971455236,2.053178159061321
GKM,2024Q1,452136758189.0,-5533422075.0,115515631939.0,115515631939.0,2024,1,8097,443335565361.5,-0.012481340337511599,0.25548825625611427,26.837250533380924,0.25548825625611427,0,152.9297802197802,187.75604395604395,0.6761478307950123,0.7407197979772323
GKM,2024Q2,477776900525.0,-3294475959.0,135155515221.0,135155515221.0,2024,2,8098,464956829357.0,-0.007085552358820087,0.2828841559156289,26.892409725179697,0.2828841559156289,0,156.58549450549452,180.94131868131868,0.7671684328655007,0.6234690744882334
GKM,2024Q3,452082828216.0,26489158394.0,110683519908.0,110683519908.0,2024,3,8099,464929864370.5,0.05697452545851289,0.2448301793385452,26.837131248256217,0.2448301793385452,0,131.34565217391304,182.04402173913041,0.13874250413188957,0.6424416267349812
GKM,2024Q4,462632327295.0,-26603310576.0,122463517828.0,122463517828.0,2024,4,8100,457357577755.5,-0.05816742056960503,0.2647102474313484,26.860198466046622,0.2647102474313484,0,148.305,181.28608695652173,0.5609992586833852,0.6294009834169088
GKM,2025Q1,469567251320.0,11624782515.0,129888441986.0,129888441986.0,2025,1,8101,466099789307.5,0.02494054445351998,0.2766130764461762,26.875077365635008,0.2766130764461762,0,204.67611111111108,158.13688888888888,1.9645368635684903,0.23110756553154763
GKM,2025Q2,506348447296.0,-34472745382.0,167073539409.0,167073539409.0,2025,2,8102,487957849308.0,-0.07064697377219714,0.32995764142500184,26.950490900256096,0.32995764142500184,0,208.58879120879124,175.05054945054945,2.061955444553267,0.5221154723443423
GKM,2025Q3,461276234550.0,-21018606124.0,122577333242.0,122577333242.0,2025,3,8103,483812340923.0,-0.043443716387848746,0.26573520173130283,26.85726290775688,0.26573520173130283,0,154.99913043478261,157.58869565217393,0.7276708678114048,0.22167562938952975
GKM,2025Q4,416870761224.0,32026358136.0,115653734755.0,115653734755.0,2025,4,8104,439073497887.0,0.07294076798104154,0.27743306922131433,26.756042085586195,0.27743306922131433,0,154.22652173913045,160.03815217391303,0.7084343238292993,0.26381974199138886
GLT,2020Q1,131754493503.0,2192744246.0,32403066554.0,34235192076.0,2020,1,8081,131589392723.0,0.016663533440083568,0.25984079302176116,25.604206130070907,0.24593519122186291,0,111.37593406593406,96.85527472527473,-0.35846696665995,-0.8232729571736912
GLT,2020Q2,116531382504.0,4645244628.0,24274145787.0,26132056237.0,2020,2,8082,124142938003.5,0.03741851693464058,0.2242490878892903,25.481426451393244,0.2083056535106908,0,62.00758241758241,46.14659340659341,-1.5876486638785376,-1.6957409338124345
GLT,2020Q3,129599746990.0,-4183767493.0,36567690191.0,38241052292.0,2020,3,8083,123065564747.0,-0.03399624827303276,0.29507042397969113,25.587716668625024,0.28215865416636643,0,79.62728260869565,67.83565217391305,-1.1489503427423007,-1.3225699357539455
GLT,2020Q4,157195448349.0,17609546179.0,53019801923.0,54540389226.0,2020,4,8084,143397597669.5,0.12280223982263734,0.34695908691269023,25.780755761999426,0.33728585960890695,0,67.58434782608695,61.38478260869565,-1.4487974010565108,-1.4335603415535976
GLT,2021Q1,159881862821.0,-2630970212.0,49741740383.0,52436873060.0,2021,1,8085,158538655585.0,-0.01659513386367411,0.3279726176239709,25.797701022091434,0.31111559188355026,0,79.96711111111111,70.47822222222223,-1.1404892343314383,-1.277103209283875
GLT,2021Q2,151131645319.0,3020312200.0,37468950991.0,40164083668.0,2021,2,8086,155506754070.0,0.019422385979713994,0.2657556171192602,25.741417117248773,0.24792260358122012,0,77.50791208791209,80.25483516483517,-1.2017187939218685,-1.1088917415311286
GLT,2021Q3,188695706946.0,37828695040.0,73890749539.0,76054882216.0,2021,3,8087,169913676132.5,0.22263478668133158,0.4030557104182821,25.96340153837849,0.3915868078553885,0,85.44021739130434,119.40065217391304,-1.0042188942871753,-0.43536857209311014
GLT,2021Q4,272052817062.0,-16059919412.0,158784670957.0,160386682709.0,2021,4,8088,230374262004.0,-0.06971229890134667,0.589542444151381,26.32926206476684,0.5836538385147965,0,82.0075,66.69597826086957,-1.0896872813860612,-1.3421785898755563
GLT,2022Q1,299728114055.0,-22814764008.0,139357716196.0,144403835588.0,2022,1,8089,285890465558.5,-0.07980246547722507,0.4817827518225466,26.426141614193387,0.46494709592183237,0,157.0208888888889,240.22233333333332,0.7780089569922162,1.6434282917570273
GLT,2022Q2,249270701430.0,64076309808.0,85165097980.0,87318217372.0,2022,2,8090,274499407742.5,0.23342968327315353,0.3502947473211995,26.241805297224147,0.3416570719760902,0,121.56472527472526,226.53725274725275,-0.10478469345312412,1.4079697024468536
GLT,2022Q3,280158291680.0,-5311980251.0,123777858633.0,125505478025.0,2022,3,8091,264714496555.0,-0.02006682792264958,0.4479805943718196,26.35862060780688,0.4418140112532542,0,127.40097826086956,178.60108695652173,0.04052733563799561,0.5832042286136634
GLT,2022Q4,304030158644.0,-10621514987.0,151588887397.0,153316506789.0,2022,4,8092,292094225162.0,-0.03636331728608856,0.5042805867444351,26.440392739497828,0.4985981919461515,0,122.10489130434782,169.29152173913045,-0.09133554688650089,0.4230285482886556
GLT,2023Q1,267383143123.0,12298654991.0,116135425921.0,119133001348.0,2023,1,8093,285706650883.5,0.04304644275157217,0.4455516527950947,26.311948459698208,0.43434086593699767,0,121.84666666666668,146.85122222222222,-0.09776486825962302,0.03693208106556696
GLT,2023Q2,253184655902.0,-7512302823.0,96368083180.0,99365658607.0,2023,2,8094,260283899512.5,-0.028861957412925673,0.39246319352568265,26.257384924677133,0.3806237105352116,0,118.70505494505494,131.87516483516484,-0.17598525640380488,-0.2207384034890774
GLT,2023Q3,200051369089.0,33382979747.0,42798023558.0,45374882558.0,2023,3,8095,226618012495.5,0.14730947191438673,0.22681615609345498,26.021840015960304,0.21393516951618446,0,114.28793478260869,123.60293478260868,-0.28596347274709677,-0.3630662185408366
GLT,2023Q4,183257222627.0,807441836.0,29372997630.0,31423474903.0,2023,4,8096,191654295858.0,0.004213011935815139,0.17147195866303747,25.934156590999216,0.16028289204068927,0,178.45260869565217,264.0373913043478,1.3116195971455236,2.053178159061321
GLT,2024Q1,185559505256.0,1300954759.0,31360682721.0,31786296721.0,2024,1,8097,184408363941.5,0.007054749205479112,0.17129974924834632,25.94664145060523,0.16900606992745776,0,152.9297802197802,187.75604395604395,0.6761478307950123,0.7407197979772323
GLT,2024Q2,180840588675.0,-55270260091.0,26626966480.0,27052580480.0,2024,2,8098,183200046965.5,-0.3016934821059758,0.14959352144455743,25.920881754593132,0.14723999006579766,0,156.58549450549452,180.94131868131868,0.7671684328655007,0.6234690744882334
GLT,2024Q3,286840881457.0,-28034936445.0,143969875292.0,144395489292.0,2024,3,8099,233840735066.0,-0.1198890194947742,0.5033992663756549,26.382193478947976,0.5019154681184536,0,131.34565217391304,182.04402173913041,0.13874250413188957,0.6424416267349812
GLT,2024Q4,350297873647.0,-77527363330.0,199925423262.0,200889487159.0,2024,4,8100,318569377552.0,-0.2433610032632381,0.5734818914757076,26.58204969704008,0.5707297654437594,0,148.305,181.28608695652173,0.5609992586833852,0.6294009834169088
GLT,2025Q1,360270533515.0,-45754475028.0,193512196063.0,196544387107.0,2025,1,8101,355284203581.0,-0.1287827451004829,0.5455466623634286,26.610121068161472,0.5371302342575376,0,204.67611111111108,158.13688888888888,1.9645368635684903,0.23110756553154763
GLT,2025Q2,233464121577.0,107327913980.0,67104456611.0,69916811440.0,2025,2,8102,296867327546.0,0.3615349485145663,0.2994756152154213,26.17629424733275,0.28742941809526795,0,208.58879120879124,175.05054945054945,2.061955444553267,0.5221154723443423
