shock,event_date,trade_date,horizon,group,treated_car,control_car,diff,p,n_t,n_c
ACTS_z,2021-11-22,2021-11-22,post5,FragileLowMarginFunding,0.019729564548124547,0.01982211357890894,-9.25490307843932e-05,0.9948356952125673,36,287
ACTS_z,2021-11-22,2021-11-22,post5,AssetCommitmentMismatch,0.039541384599349555,0.017642222040206754,0.0218991625591428,0.269597046469014,32,291
ACTS_z,2021-11-22,2021-11-22,post20,HighLiab_TopTercile,0.06422044905850974,0.05884409287080899,0.00537635618770075,0.7515634127000178,103,221
ACTS_z,2021-11-22,2021-11-22,post20,CashConversionTrap,0.13252453813471826,0.05239154989357246,0.0801329882411458,0.008176784339666258,33,291
ACTS_z,2021-11-22,2021-11-22,post20,DoubleExposure_TopTercile,0.0923640682865326,0.05433193785346516,0.03803213043306743,0.09351054622056201,53,271
ACTS_z,2021-11-22,2021-11-22,post20,FragileLowMarginFunding,0.04035388253713508,0.06307816321575842,-0.022724280678623338,0.2696934528120017,36,288
ACTS_z,2021-11-22,2021-11-22,post20,AssetCommitmentMismatch,0.050426525311837396,0.06166302043663182,-0.011236495124794424,0.7189398415620921,32,292
ACTS_z,2021-11-22,2021-11-22,pre5,HighLiab_TopTercile,0.02840473611525446,0.023106604214657517,0.005298131900596942,0.680963271646865,101,220
ACTS_z,2021-11-22,2021-11-22,pre5,CashConversionTrap,0.04664291442729856,0.022267760759598965,0.024375153667699594,0.23204853531704359,33,288
ACTS_z,2021-11-22,2021-11-22,pre5,DoubleExposure_TopTercile,0.04593631366249501,0.020588457652063873,0.025347856010431137,0.19294285324542074,53,268
ACTS_z,2021-11-22,2021-11-22,pre5,FragileLowMarginFunding,0.031248687394958626,0.023955714135602966,0.00729297325935566,0.672877714542652,36,285
ACTS_z,2021-11-22,2021-11-22,pre5,AssetCommitmentMismatch,0.024944170590637766,0.02475473292721435,0.00018943766342341753,0.9933350380112396,32,289
ACTS_z,2023-10-09,2023-10-09,post1,HighLiab_TopTercile,0.004751914076326617,0.0014187719221253879,0.0033331421542012294,0.30194796040354077,96,201
ACTS_z,2023-10-09,2023-10-09,post1,CashConversionTrap,0.001144031957471453,0.002659425981265931,-0.0015153940237944779,0.7447299445315837,32,265
ACTS_z,2023-10-09,2023-10-09,post1,DoubleExposure_TopTercile,0.0030211161327129555,0.0023924282950468683,0.0006286878376660873,0.8716820673422514,49,248
ACTS_z,2023-10-09,2023-10-09,post1,FragileLowMarginFunding,0.006799408046036552,0.001958244099073303,0.004841163946963249,0.40669747451369886,33,264
ACTS_z,2023-10-09,2023-10-09,post1,AssetCommitmentMismatch,0.004643382326918536,0.002254889280400757,0.0023884930465177794,0.5658660135297451,30,267
ACTS_z,2023-10-09,2023-10-09,post5,HighLiab_TopTercile,0.023735028763246166,0.013087242513291656,0.01064778624995451,0.1094594115898382,100,218
ACTS_z,2023-10-09,2023-10-09,post5,CashConversionTrap,0.02373665924069524,0.015590217506242999,0.00814644173445224,0.303625535386588,33,285
ACTS_z,2023-10-09,2023-10-09,post5,DoubleExposure_TopTercile,0.029325591006598366,0.01391575568375595,0.015409835322842416,0.14263553262037912,52,266
ACTS_z,2023-10-09,2023-10-09,post5,FragileLowMarginFunding,0.022807970530966348,0.01567271389496247,0.007135256636003878,0.49756515665064893,34,284
ACTS_z,2023-10-09,2023-10-09,post5,AssetCommitmentMismatch,0.016615913474848983,0.016416126921609334,0.00019978655323964895,0.9796527028112781,31,287
ACTS_z,2023-10-09,2023-10-09,post20,HighLiab_TopTercile,0.010011451700468294,0.002398472506400217,0.0076129791940680765,0.5147563153061077,102,221
ACTS_z,2023-10-09,2023-10-09,post20,CashConversionTrap,0.018317704734626215,0.0032646422107570645,0.01505306252386915,0.32304998178501004,33,290
ACTS_z,2023-10-09,2023-10-09,post20,DoubleExposure_TopTercile,0.012978849359398413,0.0032336912570977722,0.00974515810230064,0.5441188662843105,52,271
ACTS_z,2023-10-09,2023-10-09,post20,FragileLowMarginFunding,0.002608527762914518,0.005077782222638645,-0.002469254459724127,0.8810023598596718,36,287
ACTS_z,2023-10-09,2023-10-09,post20,AssetCommitmentMismatch,-0.010277469846863563,0.0064608574998688915,-0.016738327346732453,0.35683315935466775,32,291
ACTS_z,2023-10-09,2023-10-09,pre5,HighLiab_TopTercile,0.005541175830467308,0.006609405063656265,-0.0010682292331889564,0.8608782893954283,98,215
ACTS_z,2023-10-09,2023-10-09,pre5,CashConversionTrap,-0.01690572922789124,0.008914735428343106,-0.025820464656234346,0.012206402938183892,32,281
ACTS_z,2023-10-09,2023-10-09,pre5,DoubleExposure_TopTercile,0.005179032323521018,0.006488269738825654,-0.0013092374153046357,0.8850829921793428,51,262
ACTS_z,2023-10-09,2023-10-09,pre5,FragileLowMarginFunding,0.004074337697188666,0.006543117700241859,-0.0024687800030531925,0.7581375898833714,34,279
ACTS_z,2023-10-09,2023-10-09,pre5,AssetCommitmentMismatch,0.011193091868829313,0.005734296000490017,0.005458795868339296,0.5303595050629576,31,282
ACTS_z,2020-02-26,2020-02-26,post1,HighLiab_TopTercile,0.0006240858368536781,-0.001611534490448782,0.00223562032730246,0.5566581830489212,84,193
ACTS_z,2020-02-26,2020-02-26,post1,CashConversionTrap,0.0002932888839720649,-0.0010770496935326446,0.0013703385775047094,0.793546547822162,29,248
ACTS_z,2020-02-26,2020-02-26,post1,DoubleExposure_TopTercile,0.0014658721452800753,-0.0013867009474387523,0.0028525730927188276,0.5668825730659817,44,233
ACTS_z,2020-02-26,2020-02-26,post1,FragileLowMarginFunding,0.006136370874191437,-0.0016349691199035394,0.007771339994094976,0.21564555609577227,25,252
ACTS_z,2020-02-26,2020-02-26,post1,AssetCommitmentMismatch,0.004159707436102576,-0.0015291712177737124,0.005688878653876289,0.22312159294641506,29,248
ACTS_z,2020-02-26,2020-02-26,post5,HighLiab_TopTercile,0.010503898863323308,0.011172285752269877,-0.0006683868889465691,0.9330178507639374,97,212
ACTS_z,2020-02-26,2020-02-26,post5,CashConversionTrap,0.016680064530440512,0.010278842897532748,0.006401221632907765,0.6961979164988742,33,276
ACTS_z,2020-02-26,2020-02-26,post5,DoubleExposure_TopTercile,0.0171626866207258,0.009765515205356312,0.007397171415369488,0.5545402799881866,50,259
ACTS_z,2020-02-26,2020-02-26,post5,FragileLowMarginFunding,0.020753654429374328,0.009791783235703701,0.010961871193670626,0.3251371684479295,33,276
ACTS_z,2020-02-26,2020-02-26,post5,AssetCommitmentMismatch,0.005779509493197849,0.011561221896899796,-0.0057817124037019465,0.4965547280231478,32,277
ACTS_z,2020-02-26,2020-02-26,post20,HighLiab_TopTercile,0.058185191953989496,0.05558280740365347,0.002602384550336026,0.9094667909672064,99,218
ACTS_z,2020-02-26,2020-02-26,post20,CashConversionTrap,0.06430705498564326,0.055476243672236594,0.00883081131340667,0.8276600244430327,33,284
ACTS_z,2020-02-26,2020-02-26,post20,DoubleExposure_TopTercile,0.05242840240187699,0.057138449053736225,-0.004710046651859236,0.8854675440421814,50,267
ACTS_z,2020-02-26,2020-02-26,post20,FragileLowMarginFunding,0.09038415594478201,0.052177094182177475,0.038207061762604536,0.22925269948396043,35,282
ACTS_z,2020-02-26,2020-02-26,post20,AssetCommitmentMismatch,0.027304088081363247,0.05966194806609754,-0.03235785998473429,0.36522614432053585,32,285
ACTS_z,2020-02-26,2020-02-26,pre5,HighLiab_TopTercile,0.02124457201596509,0.004789875114864738,0.016454696901100352,0.031335942295022394,96,212
ACTS_z,2020-02-26,2020-02-26,pre5,CashConversionTrap,0.009628824355112489,0.009953386306055495,-0.0003245619509430059,0.975555555265221,33,275
ACTS_z,2020-02-26,2020-02-26,pre5,DoubleExposure_TopTercile,0.00961919881616125,0.009975257513096802,-0.00035605869693555205,0.970715852180559,49,259
ACTS_z,2020-02-26,2020-02-26,pre5,FragileLowMarginFunding,0.009699227639124513,0.009944937911974051,-0.0002457102728495378,0.9853652229740257,33,275
ACTS_z,2020-02-26,2020-02-26,pre5,AssetCommitmentMismatch,0.00428695278918639,0.010571557784891335,-0.006284604995704945,0.5666110469812015,32,276
ACTS_z,2022-01-03,2022-01-04,post1,HighLiab_TopTercile,0.007861355003205967,0.004637570930949056,0.003223784072256911,0.4070599215011203,98,214
ACTS_z,2022-01-03,2022-01-04,post1,CashConversionTrap,0.01381097458227104,0.004717506367516463,0.009093468214754577,0.12053447411947445,32,280
ACTS_z,2022-01-03,2022-01-04,post1,DoubleExposure_TopTercile,0.00446069501287863,0.005882595876936679,-0.0014219008640580484,0.7680617705086555,51,261
ACTS_z,2022-01-03,2022-01-04,post1,FragileLowMarginFunding,0.007447321121080533,0.005423092889167741,0.0020242282319127922,0.7563017101417148,35,277
ACTS_z,2022-01-03,2022-01-04,post1,AssetCommitmentMismatch,0.014932793246375253,0.004589298520190267,0.010343494726184985,0.10550255593281317,32,280
ACTS_z,2022-01-03,2022-01-04,post5,HighLiab_TopTercile,0.031160268489872377,0.02412288454735208,0.007037383942520296,0.5418535502559416,102,220
ACTS_z,2022-01-03,2022-01-04,post5,CashConversionTrap,0.05749623368259928,0.022795869463178766,0.03470036421942052,0.10581516514863076,33,289
ACTS_z,2022-01-03,2022-01-04,post5,DoubleExposure_TopTercile,0.037487910965500255,0.024207446726586763,0.013280464238913492,0.3817943734524097,52,270
ACTS_z,2022-01-03,2022-01-04,post5,FragileLowMarginFunding,0.03625513698569646,0.02510558410803975,0.011149552877656711,0.5554866706713601,36,286
ACTS_z,2022-01-03,2022-01-04,post5,AssetCommitmentMismatch,0.03124503256886572,0.02581221015234737,0.005432822416518351,0.7608053452391756,32,290
ACTS_z,2022-01-03,2022-01-04,post20,HighLiab_TopTercile,0.008239632983330494,0.023167569228179558,-0.014927936244849064,0.3218952105433745,102,221
ACTS_z,2022-01-03,2022-01-04,post20,CashConversionTrap,-0.021110631637613383,0.02295560761299529,-0.04406623925060867,0.06451983158303255,33,290
ACTS_z,2022-01-03,2022-01-04,post20,DoubleExposure_TopTercile,-0.012895278958143401,0.024468744906091695,-0.037364023864235096,0.028855352553999854,52,271
ACTS_z,2022-01-03,2022-01-04,post20,FragileLowMarginFunding,0.026538885537094166,0.01743928740206273,0.009099598135031434,0.6628176026577343,36,287
ACTS_z,2022-01-03,2022-01-04,post20,AssetCommitmentMismatch,0.013152728080912257,0.0190363851035677,-0.005883657022655442,0.7580232096412864,32,291
ACTS_z,2022-01-03,2022-01-04,pre5,HighLiab_TopTercile,-7.73749625868425e-05,0.017251523061167215,-0.017328898023754057,0.032651250150912636,100,221
ACTS_z,2022-01-03,2022-01-04,pre5,CashConversionTrap,0.01302434928456032,0.011718908242599932,0.0013054410419603892,0.9015881712327392,33,288
ACTS_z,2022-01-03,2022-01-04,pre5,DoubleExposure_TopTercile,0.0029610214157014944,0.013572029690121909,-0.010611008274420415,0.25170806769357823,52,269
ACTS_z,2022-01-03,2022-01-04,pre5,FragileLowMarginFunding,0.0065407502547845334,0.012482451538664098,-0.005941701283879565,0.6716965821653342,34,287
ACTS_z,2022-01-03,2022-01-04,pre5,AssetCommitmentMismatch,0.010640124718942667,0.011987422523367146,-0.0013472978044244792,0.914713461160166,32,289
ACTS_z,2024-07-01,2024-07-01,post1,HighLiab_TopTercile,0.0009748671876693411,0.0008001658816718557,0.00017470130599748547,0.9586048810373385,91,205
ACTS_z,2024-07-01,2024-07-01,post1,CashConversionTrap,-0.0007734110001611713,0.0010511214841886286,-0.0018245324843497999,0.7017752737459051,32,264
ACTS_z,2024-07-01,2024-07-01,post1,DoubleExposure_TopTercile,-0.0038919381417048945,0.0017953517763731996,-0.005687289918078094,0.22586152977874674,49,247
ACTS_z,2024-07-01,2024-07-01,post1,FragileLowMarginFunding,-0.0030092476313762755,0.0012734647982417695,-0.004282712429618045,0.4033684380981938,29,267
ACTS_z,2024-07-01,2024-07-01,post1,AssetCommitmentMismatch,0.004182974810656104,0.0004644328327935896,0.003718541977862514,0.41128187903381197,31,265
ACTS_z,2024-07-01,2024-07-01,post5,HighLiab_TopTercile,0.004029662124239298,0.010981507242063383,-0.006951845117824085,0.20066972940269348,99,216
ACTS_z,2024-07-01,2024-07-01,post5,CashConversionTrap,0.0027037979996642953,0.009509633973746311,-0.006805835974082016,0.3591297310116451,33,282
ACTS_z,2024-07-01,2024-07-01,post5,DoubleExposure_TopTercile,0.005740733985783938,0.009400851510739987,-0.003660117524956049,0.55806104440953,52,263
ACTS_z,2024-07-01,2024-07-01,post5,FragileLowMarginFunding,-0.00017232749582594332,0.009846201850878148,-0.01001852934670409,0.20268479889637,33,282
ACTS_z,2024-07-01,2024-07-01,post5,AssetCommitmentMismatch,0.004280032437486282,0.009289651792335587,-0.005009619354849305,0.5234023282224609,31,284
ACTS_z,2024-07-01,2024-07-01,post20,HighLiab_TopTercile,-8.842334758101665e-05,0.027123803281185077,-0.027212226628766094,0.02980551605162029,103,222
ACTS_z,2024-07-01,2024-07-01,post20,CashConversionTrap,-0.02522299342936246,0.023440875023257545,-0.04866386845262001,0.06528352786550799,33,292
ACTS_z,2024-07-01,2024-07-01,post20,DoubleExposure_TopTercile,-0.009656496691393747,0.02398592297156658,-0.033642419662960325,0.09022007402821189,53,272
ACTS_z,2024-07-01,2024-07-01,post20,FragileLowMarginFunding,-0.0020531204960489405,0.021059823742145344,-0.023112944238194284,0.061892158572171396,36,289
ACTS_z,2024-07-01,2024-07-01,post20,AssetCommitmentMismatch,0.02101897517167975,0.01822446934514843,0.0027945058265313183,0.8493372774908589,32,293
ACTS_z,2024-07-01,2024-07-01,pre5,HighLiab_TopTercile,0.0013979004217869752,0.005631747502016692,-0.004233847080229718,0.5580424068127877,101,219
ACTS_z,2024-07-01,2024-07-01,pre5,CashConversionTrap,0.007265044465666654,0.003953986683537074,0.00331105778212958,0.6386699452019338,33,287
ACTS_z,2024-07-01,2024-07-01,pre5,DoubleExposure_TopTercile,0.006405142358043604,0.003895458681345413,0.0025096836766981914,0.7758294051118446,51,269
ACTS_z,2024-07-01,2024-07-01,pre5,FragileLowMarginFunding,0.007561371404146757,0.003894360162796503,0.0036670112413502536,0.6761763266456716,35,285
ACTS_z,2024-07-01,2024-07-01,pre5,AssetCommitmentMismatch,-0.0020875898499186883,0.00500466500256784,-0.0070922548524865285,0.5111820341750324,32,288
ACTS_z,2022-01-24,2022-01-24,post1,HighLiab_TopTercile,-0.008065845608141008,-0.0006236614804577293,-0.007442184127683279,0.08453746485737938,95,210
ACTS_z,2022-01-24,2022-01-24,post1,CashConversionTrap,-0.019133957429280445,-0.0010437274942584054,-0.01809022993502204,0.0010072148340703672,32,273
ACTS_z,2022-01-24,2022-01-24,post1,DoubleExposure_TopTercile,-0.015777433236958918,-0.0004848828713223904,-0.015292550365636528,0.004703198385545767,49,256
ACTS_z,2022-01-24,2022-01-24,post1,FragileLowMarginFunding,0.000699186609906059,-0.0033985113963333024,0.004097698006239362,0.5364315001975767,34,271
ACTS_z,2022-01-24,2022-01-24,post1,AssetCommitmentMismatch,-0.009482288393054858,-0.002175058663339793,-0.007307229729715065,0.29958181997293293,32,273
ACTS_z,2022-01-24,2022-01-24,post5,HighLiab_TopTercile,-0.01592125004841636,-0.005450576276480115,-0.010470673771936244,0.21874431505290612,100,218
ACTS_z,2022-01-24,2022-01-24,post5,CashConversionTrap,-0.04228966991279672,-0.00485891763505968,-0.03743075227773704,0.02861643846512774,33,285
ACTS_z,2022-01-24,2022-01-24,post5,DoubleExposure_TopTercile,-0.025008640092233,-0.005563538903451823,-0.019445101188781178,0.06967036581893556,52,266
ACTS_z,2022-01-24,2022-01-24,post5,FragileLowMarginFunding,-0.0001322693541331426,-0.009808202140352088,0.009675932786218946,0.42421990543118054,35,283
ACTS_z,2022-01-24,2022-01-24,post5,AssetCommitmentMismatch,-0.00030578820445657795,-0.00968729164535556,0.009381503440898982,0.43147522300581354,32,286
ACTS_z,2022-01-24,2022-01-24,post20,HighLiab_TopTercile,0.05089334821552578,0.03952639398498395,0.011366954230541834,0.38820334134660683,102,221
ACTS_z,2022-01-24,2022-01-24,post20,CashConversionTrap,0.028555734574000444,0.044772811543872644,-0.0162170769698722,0.43182589464916454,33,290
ACTS_z,2022-01-24,2022-01-24,post20,DoubleExposure_TopTercile,0.052691453464656965,0.04127859412731705,0.011412859337339917,0.5278083922611355,52,271
ACTS_z,2022-01-24,2022-01-24,post20,FragileLowMarginFunding,0.07195264785741312,0.039498812772816055,0.032453835084597066,0.11115901649129852,36,287
ACTS_z,2022-01-24,2022-01-24,post20,AssetCommitmentMismatch,0.07247492466574157,0.03988748109746169,0.03258744356827988,0.04022266641855463,32,291
ACTS_z,2022-01-24,2022-01-24,pre5,HighLiab_TopTercile,0.002679166843432828,0.006766423588548808,-0.00408725674511598,0.6036030151384842,100,219
ACTS_z,2022-01-24,2022-01-24,pre5,CashConversionTrap,0.004625009448008581,0.005584399085493667,-0.0009593896374850861,0.9414091452294674,33,286
ACTS_z,2022-01-24,2022-01-24,pre5,DoubleExposure_TopTercile,-0.0028145747439125533,0.007064577470802286,-0.009879152214714838,0.3609217386403392,51,268
ACTS_z,2022-01-24,2022-01-24,pre5,FragileLowMarginFunding,0.0015184704258582823,0.005974003469473353,-0.004455533043615071,0.7120710557392829,35,284
ACTS_z,2022-01-24,2022-01-24,pre5,AssetCommitmentMismatch,0.007110193680077327,0.005303962552170724,0.001806231127906603,0.8508108441980483,32,287
ACTS_z,2023-04-03,2023-04-03,post1,HighLiab_TopTercile,0.004023588345342165,0.0035638671630232473,0.00045972118231891795,0.8990689117783698,90,206
ACTS_z,2023-04-03,2023-04-03,post1,CashConversionTrap,0.016487671955530876,0.002099568106962224,0.014388103848568652,0.014203504779584064,33,263
ACTS_z,2023-04-03,2023-04-03,post1,DoubleExposure_TopTercile,0.00946449695875634,0.002560806622204547,0.006903690336551792,0.1631646103116063,49,247
ACTS_z,2023-04-03,2023-04-03,post1,FragileLowMarginFunding,-0.00016625448977209228,0.00414010233592762,-0.004306356825699712,0.4102224660054863,30,266
ACTS_z,2023-04-03,2023-04-03,post1,AssetCommitmentMismatch,0.012517400424835163,0.002709614939543342,0.009807785485291822,0.08231055524182333,30,266
ACTS_z,2023-04-03,2023-04-03,post5,HighLiab_TopTercile,0.016323125259993944,0.010917697343143377,0.005405427916850567,0.45509935094973153,100,217
ACTS_z,2023-04-03,2023-04-03,post5,CashConversionTrap,0.05156273542396499,0.008098178100248812,0.04346455732371617,0.008712416538085264,33,284
ACTS_z,2023-04-03,2023-04-03,post5,DoubleExposure_TopTercile,0.032282659055539606,0.008853523449733036,0.02342913560580657,0.0210591029669251,51,266
ACTS_z,2023-04-03,2023-04-03,post5,FragileLowMarginFunding,0.014985539728716905,0.01233902649712061,0.0026465132315962956,0.7247547024439293,34,283
ACTS_z,2023-04-03,2023-04-03,post5,AssetCommitmentMismatch,0.02285881237846093,0.011473581941581608,0.01138523043687932,0.4097575870651355,32,285
ACTS_z,2023-04-03,2023-04-03,post20,HighLiab_TopTercile,0.03219454762938912,0.034242508505420675,-0.0020479608760315543,0.854015508850472,102,221
ACTS_z,2023-04-03,2023-04-03,post20,CashConversionTrap,0.05367831085547015,0.031310530964362565,0.022367779891107588,0.2732222650523502,33,290
ACTS_z,2023-04-03,2023-04-03,post20,DoubleExposure_TopTercile,0.041290550968566,0.03211929737096025,0.009171253597605754,0.5185420514906922,52,271
ACTS_z,2023-04-03,2023-04-03,post20,FragileLowMarginFunding,0.022704300463336918,0.0349619631401238,-0.012257662676786883,0.3882660679248094,36,287
ACTS_z,2023-04-03,2023-04-03,post20,AssetCommitmentMismatch,0.045510083859891234,0.03228562046178398,0.013224463398107254,0.48105151150818176,32,291
ACTS_z,2023-04-03,2023-04-03,pre5,HighLiab_TopTercile,0.0026554417078637534,0.006788696479598451,-0.004133254771734697,0.45321370842970304,97,219
ACTS_z,2023-04-03,2023-04-03,pre5,CashConversionTrap,0.01710163194997507,0.004169429400514726,0.012932202549460344,0.0457011640928365,33,283
ACTS_z,2023-04-03,2023-04-03,pre5,DoubleExposure_TopTercile,-0.0025353035723782334,0.007034088546292318,-0.009569392118670552,0.13763863096294626,50,266
ACTS_z,2023-04-03,2023-04-03,pre5,FragileLowMarginFunding,-0.007069686629503415,0.006987993051125292,-0.014057679680628706,0.18916553834489785,33,283
ACTS_z,2023-04-03,2023-04-03,pre5,AssetCommitmentMismatch,-0.0004256959259545598,0.006189875508187996,-0.006615571434142556,0.32381993771271383,32,284
ACTS_z,2020-10-24,2020-10-26,post1,HighLiab_TopTercile,-0.002523134734584512,-1.523235711261136e-06,-0.002521611498873251,0.44729113143951077,88,201
ACTS_z,2020-10-24,2020-10-26,post1,CashConversionTrap,-0.004178761264170928,-0.00034483138742385545,-0.0038339298767470723,0.4368171241638756,32,257
ACTS_z,2020-10-24,2020-10-26,post1,DoubleExposure_TopTercile,-0.003912317652939208,-0.0001743844238115101,-0.003737933229127698,0.4244931075579627,46,243
ACTS_z,2020-10-24,2020-10-26,post1,FragileLowMarginFunding,-0.0010796028007652703,-0.0007386781528574278,-0.00034092464790784255,0.9492823080181738,26,263
ACTS_z,2020-10-24,2020-10-26,post1,AssetCommitmentMismatch,-0.0018137365346164614,-0.0006483781119031147,-0.0011653584227133465,0.7428149424943475,30,259
ACTS_z,2020-10-24,2020-10-26,post5,HighLiab_TopTercile,-2.479701933789015e-05,0.0029757909899647194,-0.0030005880093026097,0.6386758136515849,95,213
ACTS_z,2020-10-24,2020-10-26,post5,CashConversionTrap,-0.004045011039963841,0.002756985932261698,-0.006801996972225539,0.520913557249756,32,276
ACTS_z,2020-10-24,2020-10-26,post5,DoubleExposure_TopTercile,-0.005735565393179363,0.0034876727034538276,-0.009223238096633191,0.32826561718381464,48,260
ACTS_z,2020-10-24,2020-10-26,post5,FragileLowMarginFunding,0.009685241385905864,0.0011650726075231811,0.008520168778382683,0.4383050233236921,32,276
ACTS_z,2020-10-24,2020-10-26,post5,AssetCommitmentMismatch,0.0051490980322940515,0.0017034863719287727,0.003445611660365279,0.6695162357491213,31,277
ACTS_z,2020-10-24,2020-10-26,post20,HighLiab_TopTercile,0.05996145147781582,0.04707808430838937,0.012883367169426452,0.35187415773054315,102,217
ACTS_z,2020-10-24,2020-10-26,post20,CashConversionTrap,0.03691438965461548,0.05284558561907482,-0.01593119596445934,0.37994333187703627,33,286
ACTS_z,2020-10-24,2020-10-26,post20,DoubleExposure_TopTercile,0.047686670529289064,0.051881293925598045,-0.00419462339630898,0.8494736348064188,52,267
ACTS_z,2020-10-24,2020-10-26,post20,FragileLowMarginFunding,0.0520923121753161,0.05108370709309657,0.0010086050822195256,0.9590694475690634,36,283
ACTS_z,2020-10-24,2020-10-26,post20,AssetCommitmentMismatch,0.05908520977677993,0.050318068406971256,0.008767141369808676,0.5639175757265505,32,287
ACTS_z,2020-10-24,2020-10-26,pre5,HighLiab_TopTercile,0.013139822862796963,0.005060227593019005,0.008079595269777959,0.20859100443464995,99,211
ACTS_z,2020-10-24,2020-10-26,pre5,CashConversionTrap,0.009649467599463462,0.007401148212135795,0.002248319387327667,0.7999658019356611,33,277
ACTS_z,2020-10-24,2020-10-26,pre5,DoubleExposure_TopTercile,0.02242914868088551,0.004728432057215245,0.017700716623670266,0.04879466936162094,51,259
ACTS_z,2020-10-24,2020-10-26,pre5,FragileLowMarginFunding,0.009464091660321543,0.007423232710300717,0.0020408589500208263,0.8459275164783457,33,277
ACTS_z,2020-10-24,2020-10-26,pre5,AssetCommitmentMismatch,0.0021829684553157976,0.008246876213007596,-0.0060639077576917985,0.5231732146751397,31,279
ACTS_z,2020-05-25,2020-05-25,post1,HighLiab_TopTercile,0.0063110687251840625,0.003144073761909307,0.0031669949632747553,0.4502836468876412,84,206
ACTS_z,2020-05-25,2020-05-25,post1,CashConversionTrap,0.007508477032925492,0.0036338670651750496,0.003874609967750442,0.4640099825602797,32,258
ACTS_z,2020-05-25,2020-05-25,post1,DoubleExposure_TopTercile,0.011341416281585233,0.0027940407601644273,0.008547375521420805,0.09639392556655543,43,247
ACTS_z,2020-05-25,2020-05-25,post1,FragileLowMarginFunding,-0.0017407807376812955,0.004608786740795513,-0.006349567478476808,0.41690321325404484,25,265
ACTS_z,2020-05-25,2020-05-25,post1,AssetCommitmentMismatch,0.0021384773843343254,0.0042832871013028795,-0.002144809716968554,0.7205225602828418,30,260
ACTS_z,2020-05-25,2020-05-25,post5,HighLiab_TopTercile,0.016119022650820207,0.011823001129063513,0.004296021521756694,0.6254852712184295,95,216
ACTS_z,2020-05-25,2020-05-25,post5,CashConversionTrap,0.02818637801130149,0.01140900107291753,0.016777376938383957,0.28950081681032547,32,279
ACTS_z,2020-05-25,2020-05-25,post5,DoubleExposure_TopTercile,0.019571288334087014,0.011931611707386927,0.007639676626700087,0.5634479538043423,49,262
ACTS_z,2020-05-25,2020-05-25,post5,FragileLowMarginFunding,-0.0006228500429250319,0.014658513382272554,-0.015281363425197585,0.11672251904060235,31,280
ACTS_z,2020-05-25,2020-05-25,post5,AssetCommitmentMismatch,0.0015774694257988673,0.01441490658394955,-0.012837437158150684,0.16838630260803047,31,280
ACTS_z,2020-05-25,2020-05-25,post20,HighLiab_TopTercile,0.051406180024887484,0.04911769644379121,0.002288483581096276,0.886810327241006,101,219
ACTS_z,2020-05-25,2020-05-25,post20,CashConversionTrap,0.08059460504104592,0.046303755182402075,0.03429084985864384,0.3383349791310897,33,287
ACTS_z,2020-05-25,2020-05-25,post20,DoubleExposure_TopTercile,0.07090572495442991,0.04584612539415608,0.025059599560273836,0.27668638736726486,51,269
ACTS_z,2020-05-25,2020-05-25,post20,FragileLowMarginFunding,0.04081700076020895,0.05094808658630384,-0.010131085826094892,0.6468458096786868,35,285
ACTS_z,2020-05-25,2020-05-25,post20,AssetCommitmentMismatch,0.03710689421060104,0.05125478850334957,-0.014147894292748535,0.5456621057134069,32,288
ACTS_z,2020-05-25,2020-05-25,pre5,HighLiab_TopTercile,0.011969712452821904,0.01429117458659263,-0.002321462133770727,0.7678179017600116,96,217
ACTS_z,2020-05-25,2020-05-25,pre5,CashConversionTrap,0.012217257296410737,0.01373967067849982,-0.0015224133820890828,0.8943145172602726,33,280
ACTS_z,2020-05-25,2020-05-25,pre5,DoubleExposure_TopTercile,0.014582361367902434,0.013388438069834153,0.0011939232980682814,0.9163515047870909,50,263
ACTS_z,2020-05-25,2020-05-25,pre5,FragileLowMarginFunding,0.008724670516173597,0.014131985139658179,-0.0054073146234845815,0.5980014525405848,32,281
ACTS_z,2020-05-25,2020-05-25,pre5,AssetCommitmentMismatch,0.020613966270290895,0.012778043986164396,0.007835922284126499,0.4308816699026493,32,281
ACTS_z,2022-02-22,2022-02-22,post1,HighLiab_TopTercile,-0.002514306254965279,0.0029877348721416928,-0.005502041127106972,0.16177043776399877,96,207
ACTS_z,2022-02-22,2022-02-22,post1,CashConversionTrap,-0.009808831562379092,0.002549706007574888,-0.01235853756995398,0.05887133280937065,32,271
ACTS_z,2022-02-22,2022-02-22,post1,DoubleExposure_TopTercile,-0.004129609407997531,0.0022561136064335103,-0.006385723014431041,0.18401856498535998,48,255
ACTS_z,2022-02-22,2022-02-22,post1,FragileLowMarginFunding,-0.0014676154549725113,0.0015873109424748293,-0.0030549263974473406,0.6737728723131424,34,269
ACTS_z,2022-02-22,2022-02-22,post1,AssetCommitmentMismatch,-0.008086882909844174,0.0023080187068449747,-0.01039490161668915,0.06321155128755716,31,272
ACTS_z,2022-02-22,2022-02-22,post5,HighLiab_TopTercile,0.027009306504935455,0.015221464113661907,0.011787842391273548,0.17634688694596226,101,221
ACTS_z,2022-02-22,2022-02-22,post5,CashConversionTrap,-0.0048730747054865214,0.021635622807608366,-0.026508697513094887,0.014097967507174514,33,289
